GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,P1,P2,P3,OT,Q1,Q2,Q3,Q4,PTS,GOALS,SHOTS,POWER_PLAY_GOALS,POWER_PLAY_OPPORTUNITIES,PIM,HITS,BLOCKED,TAKEAWAYS,GIVEAWAYS,SEASON,SEASON_TYPE
2024010085,2024-10-03,PIT @ CBJ,5,PIT,Penguins,0,0,0,3,0,0,0,3,3,3,24,0,0,0,0,0,0,0,20242025,Regular
2024010086,2024-10-03,TOR @ DET,17,DET,Red Wings,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20242025,Regular
2024010086,2024-10-03,TOR @ DET,10,TOR,Maple Leafs,0,0,0,2,0,0,0,2,2,2,25,0,0,0,0,0,0,0,20242025,Regular
2024010087,2024-10-03,BOS @ LAK,6,BOS,Bruins,0,0,0,1,0,0,0,1,1,1,14,0,0,0,0,0,0,0,20242025,Regular
2024010087,2024-10-03,BOS @ LAK,26,LAK,Kings,0,0,0,4,0,0,0,4,4,4,26,0,0,0,0,0,0,0,20242025,Regular
2024010088,2024-10-04,DAL @ STL,25,DAL,Stars,0,0,0,3,0,0,0,3,3,3,20,0,0,0,0,0,0,0,20242025,Regular
2024010088,2024-10-04,DAL @ STL,19,STL,Blues,0,0,0,4,0,0,0,4,4,4,29,0,0,0,0,0,0,0,20242025,Regular
2024010089,2024-10-04,COL @ VGK,21,COL,Avalanche,0,0,0,3,0,0,0,3,3,3,27,0,0,0,0,0,0,0,20242025,Regular
2024010089,2024-10-04,COL @ VGK,54,VGK,Golden Knights,0,0,0,1,0,0,0,1,1,1,22,0,0,0,0,0,0,0,20242025,Regular
2024010090,2024-10-04,CBJ @ PIT,29,CBJ,Blue Jackets,0,0,0,3,0,0,0,3,3,3,29,0,0,0,0,0,0,0,20242025,Regular
2024010090,2024-10-04,CBJ @ PIT,5,PIT,Penguins,0,0,0,7,0,0,0,7,7,7,25,0,0,0,0,0,0,0,20242025,Regular
2024010091,2024-10-04,NYR @ NYI,2,NYI,Islanders,0,0,0,5,0,0,0,5,5,5,38,0,0,0,0,0,0,0,20242025,Regular
2024010091,2024-10-04,NYR @ NYI,3,NYR,Rangers,0,0,0,2,0,0,0,2,2,2,22,0,0,0,0,0,0,0,20242025,Regular
2024010092,2024-10-04,OTT @ DET,17,DET,Red Wings,0,0,0,3,0,0,0,3,3,3,33,0,0,0,0,0,0,0,20242025,Regular
2024010092,2024-10-04,OTT @ DET,9,OTT,Senators,0,0,0,4,0,0,0,4,4,4,27,0,0,0,0,0,0,0,20242025,Regular
2024010093,2024-10-04,TBL @ CAR,12,CAR,Hurricanes,0,0,0,2,0,0,0,2,2,2,34,0,0,0,0,0,0,0,20242025,Regular
2024010093,2024-10-04,TBL @ CAR,14,TBL,Lightning,0,0,0,1,0,0,0,1,1,1,17,0,0,0,0,0,0,0,20242025,Regular
2024020001,2024-10-04,NJD @ BUF,7,BUF,Sabres,0,0,0,1,0,0,0,1,1,1,31,0,0,0,0,0,0,0,20242025,Regular
2024020001,2024-10-04,NJD @ BUF,1,NJD,Devils,0,0,0,4,0,0,0,4,4,4,23,0,0,0,0,0,0,0,20242025,Regular
2024010094,2024-10-05,MIN @ CHI,16,CHI,Blackhawks,0,0,0,1,0,0,0,1,1,1,22,0,0,0,0,0,0,0,20242025,Regular
2024010094,2024-10-05,MIN @ CHI,30,MIN,Wild,0,0,0,6,0,0,0,6,6,6,34,0,0,0,0,0,0,0,20242025,Regular
2024010095,2024-10-05,WPG @ CGY,20,CGY,Flames,0,0,0,2,0,0,0,2,2,2,34,0,0,0,0,0,0,0,20242025,Regular
2024010095,2024-10-05,WPG @ CGY,52,WPG,Jets,0,0,0,3,0,0,0,3,3,3,17,0,0,0,0,0,0,0,20242025,Regular
2024010096,2024-10-05,ANA @ SJS,24,ANA,Ducks,0,0,0,3,0,0,0,3,3,3,42,0,0,0,0,0,0,0,20242025,Regular
2024010096,2024-10-05,ANA @ SJS,28,SJS,Sharks,0,0,0,2,0,0,0,2,2,2,25,0,0,0,0,0,0,0,20242025,Regular
2024010097,2024-10-05,EDM @ VAN,22,EDM,Oilers,0,0,0,1,0,0,0,1,1,1,29,0,0,0,0,0,0,0,20242025,Regular
2024010097,2024-10-05,EDM @ VAN,23,VAN,Canucks,0,0,0,4,0,0,0,4,4,4,26,0,0,0,0,0,0,0,20242025,Regular
2024010098,2024-10-05,BOS @ WSH,6,BOS,Bruins,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,20242025,Regular
2024010098,2024-10-05,BOS @ WSH,15,WSH,Capitals,0,0,0,2,0,0,0,2,2,2,32,0,0,0,0,0,0,0,20242025,Regular
2024010099,2024-10-05,CAR @ NSH,12,CAR,Hurricanes,0,0,0,5,0,0,0,5,5,5,29,0,0,0,0,0,0,0,20242025,Regular
2024010099,2024-10-05,CAR @ NSH,18,NSH,Predators,0,0,0,3,0,0,0,3,3,3,43,0,0,0,0,0,0,0,20242025,Regular
2024010100,2024-10-05,DET @ TOR,17,DET,Red Wings,0,0,0,2,0,0,0,2,2,2,20,0,0,0,0,0,0,0,20242025,Regular
2024010100,2024-10-05,DET @ TOR,10,TOR,Maple Leafs,0,0,0,3,0,0,0,3,3,3,33,0,0,0,0,0,0,0,20242025,Regular
2024010101,2024-10-05,MTL @ OTT,8,MTL,Canadiens,0,0,0,2,0,0,0,2,2,2,25,0,0,0,0,0,0,0,20242025,Regular
2024010101,2024-10-05,MTL @ OTT,9,OTT,Senators,0,0,0,4,0,0,0,4,4,4,19,0,0,0,0,0,0,0,20242025,Regular
2024010102,2024-10-05,COL @ UTA,21,COL,Avalanche,0,0,0,1,0,0,0,1,1,1,31,0,0,0,0,0,0,0,20242025,Regular
2024010102,2024-10-05,COL @ UTA,59,UTA,Utah Hockey Club,0,0,0,2,0,0,0,2,2,2,20,0,0,0,0,0,0,0,20242025,Regular
2024010103,2024-10-05,FLA @ LAK,13,FLA,Panthers,0,0,0,4,0,0,0,4,4,4,15,0,0,0,0,0,0,0,20242025,Regular
2024010103,2024-10-05,FLA @ LAK,26,LAK,Kings,0,0,0,2,0,0,0,2,2,2,28,0,0,0,0,0,0,0,20242025,Regular
2024020002,2024-10-05,BUF @ NJD,7,BUF,Sabres,0,0,0,1,0,0,0,1,1,1,18,0,0,0,0,0,0,0,20242025,Regular
2024020002,2024-10-05,BUF @ NJD,1,NJD,Devils,0,0,0,3,0,0,0,3,3,3,37,0,0,0,0,0,0,0,20242025,Regular
2024010104,2024-10-06,STL @ CHI,16,CHI,Blackhawks,0,0,0,6,0,0,0,6,6,6,27,0,0,0,0,0,0,0,20242025,Regular
2024010104,2024-10-06,STL @ CHI,19,STL,Blues,0,0,0,2,0,0,0,2,2,2,28,0,0,0,0,0,0,0,20242025,Regular
2024010105,2024-10-06,SJS @ VGK,28,SJS,Sharks,0,0,0,6,0,0,0,6,6,6,29,0,0,0,0,0,0,0,20242025,Regular
2024010105,2024-10-06,SJS @ VGK,54,VGK,Golden Knights,0,0,0,5,0,0,0,5,5,5,36,0,0,0,0,0,0,0,20242025,Regular
2024010044,2024-10-07,NSH @ TBL,18,NSH,Predators,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20242025,Regular
2024010044,2024-10-07,NSH @ TBL,14,TBL,Lightning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20242025,Regular
2024020003,2024-10-08,STL @ SEA,55,SEA,Kraken,0,0,0,2,0,0,0,2,2,2,32,0,0,0,0,0,0,0,20242025,Regular
2024020003,2024-10-08,STL @ SEA,19,STL,Blues,0,0,0,3,0,0,0,3,3,3,25,0,0,0,0,0,0,0,20242025,Regular
2024020004,2024-10-08,BOS @ FLA,6,BOS,Bruins,0,0,0,4,0,0,0,4,4,4,28,0,0,0,0,0,0,0,20242025,Regular
2024020004,2024-10-08,BOS @ FLA,13,FLA,Panthers,0,0,0,6,0,0,0,6,6,6,35,0,0,0,0,0,0,0,20242025,Regular
2024020005,2024-10-09,CHI @ UTA,16,CHI,Blackhawks,0,0,0,2,0,0,0,2,2,2,26,0,0,0,0,0,0,0,20242025,Regular
2024020005,2024-10-09,CHI @ UTA,59,UTA,Utah Hockey Club,0,0,0,5,0,0,0,5,5,5,27,0,0,0,0,0,0,0,20242025,Regular
2024020006,2024-10-09,TOR @ MTL,8,MTL,Canadiens,0,0,0,1,0,0,0,1,1,1,27,0,0,0,0,0,0,0,20242025,Regular
2024020006,2024-10-09,TOR @ MTL,10,TOR,Maple Leafs,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,20242025,Regular
2024020007,2024-10-09,NYR @ PIT,3,NYR,Rangers,0,0,0,6,0,0,0,6,6,6,40,0,0,0,0,0,0,0,20242025,Regular
2024020007,2024-10-09,NYR @ PIT,5,PIT,Penguins,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,20242025,Regular
2024020008,2024-10-10,WPG @ EDM,22,EDM,Oilers,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20242025,Regular
2024020008,2024-10-10,WPG @ EDM,52,WPG,Jets,0,0,0,6,0,0,0,6,6,6,20,0,0,0,0,0,0,0,20242025,Regular
2024020009,2024-10-10,CGY @ VAN,20,CGY,Flames,0,0,0,6,0,0,0,6,6,6,26,0,0,0,0,0,0,0,20242025,Regular
2024020009,2024-10-10,CGY @ VAN,23,VAN,Canucks,0,0,0,5,0,0,0,5,5,5,24,0,0,0,0,0,0,0,20242025,Regular
2024020010,2024-10-10,COL @ VGK,21,COL,Avalanche,0,0,0,4,0,0,0,4,4,4,32,0,0,0,0,0,0,0,20242025,Regular
2024020010,2024-10-10,COL @ VGK,54,VGK,Golden Knights,0,0,0,8,0,0,0,8,8,8,21,0,0,0,0,0,0,0,20242025,Regular
2024020011,2024-10-10,MTL @ BOS,6,BOS,Bruins,0,0,0,6,0,0,0,6,6,6,29,0,0,0,0,0,0,0,20242025,Regular
2024020011,2024-10-10,MTL @ BOS,8,MTL,Canadiens,0,0,0,4,0,0,0,4,4,4,24,0,0,0,0,0,0,0,20242025,Regular
2024020012,2024-10-10,LAK @ BUF,7,BUF,Sabres,0,0,0,1,0,0,0,1,1,1,33,0,0,0,0,0,0,0,20242025,Regular
2024020012,2024-10-10,LAK @ BUF,26,LAK,Kings,0,0,0,3,0,0,0,3,3,3,23,0,0,0,0,0,0,0,20242025,Regular
2024020013,2024-10-10,FLA @ OTT,13,FLA,Panthers,0,0,0,1,0,0,0,1,1,1,32,0,0,0,0,0,0,0,20242025,Regular
2024020013,2024-10-10,FLA @ OTT,9,OTT,Senators,0,0,0,3,0,0,0,3,3,3,31,0,0,0,0,0,0,0,20242025,Regular
2024020015,2024-10-10,TOR @ NJD,1,NJD,Devils,0,0,0,2,0,0,0,2,2,2,23,0,0,0,0,0,0,0,20242025,Regular
2024020015,2024-10-10,TOR @ NJD,10,TOR,Maple Leafs,0,0,0,4,0,0,0,4,4,4,22,0,0,0,0,0,0,0,20242025,Regular
2024020016,2024-10-10,UTA @ NYI,2,NYI,Islanders,0,0,0,4,0,0,0,4,4,4,27,0,0,0,0,0,0,0,20242025,Regular
2024020016,2024-10-10,UTA @ NYI,59,UTA,Utah Hockey Club,0,0,0,5,0,0,0,5,5,5,26,0,0,0,0,0,0,0,20242025,Regular
2024020014,2024-10-11,PIT @ DET,17,DET,Red Wings,0,0,0,3,0,0,0,3,3,3,32,0,0,0,0,0,0,0,20242025,Regular
2024020014,2024-10-11,PIT @ DET,5,PIT,Penguins,0,0,0,6,0,0,0,6,6,6,28,0,0,0,0,0,0,0,20242025,Regular
2024020017,2024-10-11,DAL @ NSH,25,DAL,Stars,0,0,0,4,0,0,0,4,4,4,20,0,0,0,0,0,0,0,20242025,Regular
2024020017,2024-10-11,DAL @ NSH,18,NSH,Predators,0,0,0,3,0,0,0,3,3,3,36,0,0,0,0,0,0,0,20242025,Regular
2024020018,2024-10-11,CBJ @ MIN,29,CBJ,Blue Jackets,0,0,0,2,0,0,0,2,2,2,33,0,0,0,0,0,0,0,20242025,Regular
2024020018,2024-10-11,CBJ @ MIN,30,MIN,Wild,0,0,0,3,0,0,0,3,3,3,26,0,0,0,0,0,0,0,20242025,Regular
2024020019,2024-10-11,STL @ SJS,28,SJS,Sharks,0,0,0,4,0,0,0,4,4,4,29,0,0,0,0,0,0,0,20242025,Regular
2024020019,2024-10-11,STL @ SJS,19,STL,Blues,0,0,0,5,0,0,0,5,5,5,40,0,0,0,0,0,0,0,20242025,Regular
2024020020,2024-10-11,TBL @ CAR,12,CAR,Hurricanes,0,0,0,1,0,0,0,1,1,1,21,0,0,0,0,0,0,0,20242025,Regular
2024020020,2024-10-11,TBL @ CAR,14,TBL,Lightning,0,0,0,4,0,0,0,4,4,4,23,0,0,0,0,0,0,0,20242025,Regular
2024020021,2024-10-12,CHI @ WPG,16,CHI,Blackhawks,0,0,0,1,0,0,0,1,1,1,26,0,0,0,0,0,0,0,20242025,Regular
2024020021,2024-10-12,CHI @ WPG,52,WPG,Jets,0,0,0,2,0,0,0,2,2,2,35,0,0,0,0,0,0,0,20242025,Regular
2024020022,2024-10-12,PHI @ VAN,4,PHI,Flyers,0,0,0,3,0,0,0,3,3,3,31,0,0,0,0,0,0,0,20242025,Regular
2024020022,2024-10-12,PHI @ VAN,23,VAN,Canucks,0,0,0,2,0,0,0,2,2,2,26,0,0,0,0,0,0,0,20242025,Regular
2024020023,2024-10-12,STL @ VGK,19,STL,Blues,0,0,0,3,0,0,0,3,3,3,22,0,0,0,0,0,0,0,20242025,Regular
2024020023,2024-10-12,STL @ VGK,54,VGK,Golden Knights,0,0,0,4,0,0,0,4,4,4,28,0,0,0,0,0,0,0,20242025,Regular
2024020024,2024-10-12,LAK @ BOS,6,BOS,Bruins,0,0,0,2,0,0,0,2,2,2,26,0,0,0,0,0,0,0,20242025,Regular
2024020024,2024-10-12,LAK @ BOS,26,LAK,Kings,0,0,0,1,0,0,0,1,1,1,34,0,0,0,0,0,0,0,20242025,Regular
2024020025,2024-10-12,FLA @ BUF,7,BUF,Sabres,0,0,0,5,0,0,0,5,5,5,27,0,0,0,0,0,0,0,20242025,Regular
2024020025,2024-10-12,FLA @ BUF,13,FLA,Panthers,0,0,0,2,0,0,0,2,2,2,25,0,0,0,0,0,0,0,20242025,Regular
2024020026,2024-10-12,PIT @ TOR,5,PIT,Penguins,0,0,0,2,0,0,0,2,2,2,23,0,0,0,0,0,0,0,20242025,Regular
2024020026,2024-10-12,PIT @ TOR,10,TOR,Maple Leafs,0,0,0,4,0,0,0,4,4,4,33,0,0,0,0,0,0,0,20242025,Regular
2024020027,2024-10-12,OTT @ MTL,8,MTL,Canadiens,0,0,0,4,0,0,0,4,4,4,26,0,0,0,0,0,0,0,20242025,Regular
2024020027,2024-10-12,OTT @ MTL,9,OTT,Senators,0,0,0,1,0,0,0,1,1,1,25,0,0,0,0,0,0,0,20242025,Regular
2024020028,2024-10-12,NSH @ DET,17,DET,Red Wings,0,0,0,3,0,0,0,3,3,3,22,0,0,0,0,0,0,0,20242025,Regular
2024020028,2024-10-12,NSH @ DET,18,NSH,Predators,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,20242025,Regular
2024020030,2024-10-12,UTA @ NYR,3,NYR,Rangers,0,0,0,5,0,0,0,5,5,5,34,0,0,0,0,0,0,0,20242025,Regular
2024020030,2024-10-12,UTA @ NYR,59,UTA,Utah Hockey Club,0,0,0,6,0,0,0,6,6,6,26,0,0,0,0,0,0,0,20242025,Regular
2024020031,2024-10-12,NJD @ WSH,1,NJD,Devils,0,0,0,5,0,0,0,5,5,5,33,0,0,0,0,0,0,0,20242025,Regular
2024020031,2024-10-12,NJD @ WSH,15,WSH,Capitals,0,0,0,3,0,0,0,3,3,3,32,0,0,0,0,0,0,0,20242025,Regular
2024020032,2024-10-13,NYI @ DAL,25,DAL,Stars,0,0,0,3,0,0,0,3,3,3,27,0,0,0,0,0,0,0,20242025,Regular
2024020032,2024-10-13,NYI @ DAL,2,NYI,Islanders,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,20242025,Regular
2024020033,2024-10-13,SEA @ MIN,30,MIN,Wild,0,0,0,4,0,0,0,4,4,4,38,0,0,0,0,0,0,0,20242025,Regular
2024020033,2024-10-13,SEA @ MIN,55,SEA,Kraken,0,0,0,5,0,0,0,5,5,5,34,0,0,0,0,0,0,0,20242025,Regular
2024020034,2024-10-13,CBJ @ COL,29,CBJ,Blue Jackets,0,0,0,6,0,0,0,6,6,6,23,0,0,0,0,0,0,0,20242025,Regular
2024020034,2024-10-13,CBJ @ COL,21,COL,Avalanche,0,0,0,4,0,0,0,4,4,4,30,0,0,0,0,0,0,0,20242025,Regular
2024020035,2024-10-13,PHI @ CGY,20,CGY,Flames,0,0,0,6,0,0,0,6,6,6,32,0,0,0,0,0,0,0,20242025,Regular
2024020035,2024-10-13,PHI @ CGY,4,PHI,Flyers,0,0,0,3,0,0,0,3,3,3,40,0,0,0,0,0,0,0,20242025,Regular
2024020036,2024-10-13,CHI @ EDM,16,CHI,Blackhawks,0,0,0,5,0,0,0,5,5,5,20,0,0,0,0,0,0,0,20242025,Regular
2024020036,2024-10-13,CHI @ EDM,22,EDM,Oilers,0,0,0,2,0,0,0,2,2,2,38,0,0,0,0,0,0,0,20242025,Regular
2024020037,2024-10-13,ANA @ SJS,24,ANA,Ducks,0,0,0,2,0,0,0,2,2,2,30,0,0,0,0,0,0,0,20242025,Regular
2024020037,2024-10-13,ANA @ SJS,28,SJS,Sharks,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20242025,Regular
2024020038,2024-10-13,MIN @ WPG,30,MIN,Wild,0,0,0,1,0,0,0,1,1,1,27,0,0,0,0,0,0,0,20242025,Regular
2024020038,2024-10-13,MIN @ WPG,52,WPG,Jets,0,0,0,2,0,0,0,2,2,2,35,0,0,0,0,0,0,0,20242025,Regular
2024020039,2024-10-14,SEA @ DAL,25,DAL,Stars,0,0,0,2,0,0,0,2,2,2,23,0,0,0,0,0,0,0,20242025,Regular
2024020039,2024-10-14,SEA @ DAL,55,SEA,Kraken,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,20242025,Regular
2024020040,2024-10-14,CGY @ EDM,20,CGY,Flames,0,0,0,4,0,0,0,4,4,4,29,0,0,0,0,0,0,0,20242025,Regular
2024020040,2024-10-14,CGY @ EDM,22,EDM,Oilers,0,0,0,1,0,0,0,1,1,1,26,0,0,0,0,0,0,0,20242025,Regular
2024020041,2024-10-14,ANA @ VGK,24,ANA,Ducks,0,0,0,1,0,0,0,1,1,1,23,0,0,0,0,0,0,0,20242025,Regular
2024020041,2024-10-14,ANA @ VGK,54,VGK,Golden Knights,0,0,0,3,0,0,0,3,3,3,32,0,0,0,0,0,0,0,20242025,Regular
2024020042,2024-10-14,FLA @ BOS,6,BOS,Bruins,0,0,0,3,0,0,0,3,3,3,27,0,0,0,0,0,0,0,20242025,Regular
2024020042,2024-10-14,FLA @ BOS,13,FLA,Panthers,0,0,0,4,0,0,0,4,4,4,26,0,0,0,0,0,0,0,20242025,Regular
2024020043,2024-10-14,LAK @ OTT,26,LAK,Kings,0,0,0,7,0,0,0,7,7,7,26,0,0,0,0,0,0,0,20242025,Regular
2024020043,2024-10-14,LAK @ OTT,9,OTT,Senators,0,0,0,8,0,0,0,8,8,8,41,0,0,0,0,0,0,0,20242025,Regular
2024020044,2024-10-14,UTA @ NJD,1,NJD,Devils,0,0,0,3,0,0,0,3,3,3,32,0,0,0,0,0,0,0,20242025,Regular
2024020044,2024-10-14,UTA @ NJD,59,UTA,Utah Hockey Club,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20242025,Regular
2024020045,2024-10-14,DET @ NYR,17,DET,Red Wings,0,0,0,1,0,0,0,1,1,1,32,0,0,0,0,0,0,0,20242025,Regular
2024020045,2024-10-14,DET @ NYR,3,NYR,Rangers,0,0,0,4,0,0,0,4,4,4,28,0,0,0,0,0,0,0,20242025,Regular
2024020046,2024-10-14,PIT @ MTL,8,MTL,Canadiens,0,0,0,3,0,0,0,3,3,3,28,0,0,0,0,0,0,0,20242025,Regular
2024020046,2024-10-14,PIT @ MTL,5,PIT,Penguins,0,0,0,6,0,0,0,6,6,6,30,0,0,0,0,0,0,0,20242025,Regular
2024020047,2024-10-15,NYI @ COL,21,COL,Avalanche,0,0,0,2,0,0,0,2,2,2,34,0,0,0,0,0,0,0,20242025,Regular
2024020047,2024-10-15,NYI @ COL,2,NYI,Islanders,0,0,0,6,0,0,0,6,6,6,37,0,0,0,0,0,0,0,20242025,Regular
2024020048,2024-10-15,VAN @ TBL,14,TBL,Lightning,0,0,0,4,0,0,0,4,4,4,27,0,0,0,0,0,0,0,20242025,Regular
2024020048,2024-10-15,VAN @ TBL,23,VAN,Canucks,0,0,0,1,0,0,0,1,1,1,27,0,0,0,0,0,0,0,20242025,Regular
2024020049,2024-10-15,VGK @ WSH,54,VGK,Golden Knights,0,0,0,2,0,0,0,2,2,2,26,0,0,0,0,0,0,0,20242025,Regular
2024020049,2024-10-15,VGK @ WSH,15,WSH,Capitals,0,0,0,4,0,0,0,4,4,4,22,0,0,0,0,0,0,0,20242025,Regular
2024020050,2024-10-15,NJD @ CAR,12,CAR,Hurricanes,0,0,0,4,0,0,0,4,4,4,31,0,0,0,0,0,0,0,20242025,Regular
2024020050,2024-10-15,NJD @ CAR,1,NJD,Devils,0,0,0,2,0,0,0,2,2,2,26,0,0,0,0,0,0,0,20242025,Regular
2024020051,2024-10-15,FLA @ CBJ,29,CBJ,Blue Jackets,0,0,0,3,0,0,0,3,3,3,38,0,0,0,0,0,0,0,20242025,Regular
2024020051,2024-10-15,FLA @ CBJ,13,FLA,Panthers,0,0,0,4,0,0,0,4,4,4,22,0,0,0,0,0,0,0,20242025,Regular
2024020052,2024-10-15,MIN @ STL,30,MIN,Wild,0,0,0,4,0,0,0,4,4,4,27,0,0,0,0,0,0,0,20242025,Regular
2024020052,2024-10-15,MIN @ STL,19,STL,Blues,0,0,0,1,0,0,0,1,1,1,28,0,0,0,0,0,0,0,20242025,Regular
2024020053,2024-10-16,SEA @ NSH,18,NSH,Predators,0,0,0,3,0,0,0,3,3,3,33,0,0,0,0,0,0,0,20242025,Regular
2024020053,2024-10-16,SEA @ NSH,55,SEA,Kraken,0,0,0,7,0,0,0,7,7,7,35,0,0,0,0,0,0,0,20242025,Regular
2024020054,2024-10-16,SJS @ DAL,25,DAL,Stars,0,0,0,3,0,0,0,3,3,3,38,0,0,0,0,0,0,0,20242025,Regular
2024020054,2024-10-16,SJS @ DAL,28,SJS,Sharks,0,0,0,2,0,0,0,2,2,2,27,0,0,0,0,0,0,0,20242025,Regular
2024020055,2024-10-16,CHI @ CGY,20,CGY,Flames,0,0,0,3,0,0,0,3,3,3,27,0,0,0,0,0,0,0,20242025,Regular
